alcohol,amount,attributes,company,description,dilivery,image_src,price,stock,title,url
43 % vol,"0,7 Liter",{'Sorte:': 'Single Malt Whisky'},Glenmorangie Distillery Tain Ross-shire IV19 1PZ/GB,Der Dornoch Firth ist eine Flussmündung nahe der Brennerei. Zur Erhaltung des Wasserlaufs unterstützt Glenmorangie die Gesellschaft zum Schutz der Meeressäugetiere.,inkl. 19% MwSt. exkl.,https://www.whisky.de/shop/out/pictures/generated/product/1/200_247_75/image_GMORADORN_1.jpg,"48,90",sofort lieferbar,Glenmorangie Dornoch,https://www.whisky.de/shop/Aktuell/Geschenkefinder/Fuer-Profis/Glenmorangie-Dornoch.html?&searchorigin=2
46 % vol,"0,7 Liter",{'Sorte:': 'Single Malt Whisky'},Glenmorangie Distillery Tain Ross-shire IV19 1PZ/GB,Sauternes ist wohl eines der bekanntesten Weinbaugebiet in Frankreich. In der Region werden sehr süße Weißweine hergestellt. Der 'goldene Nektar' wurde wie jede Abfüllung aus der Extra Matured Reihe zuerst in Bourbonfässern gereift und anschließend in den Weißweinfässern nachgereift.,inkl. 19% MwSt. exkl.,https://www.whisky.de/shop/out/pictures/generated/product/1/200_247_75/image_GMORA12N1_1.jpg,"52,90","sofort lieferbar, Nachfolger kommt",Glenmorangie Nectar d'Or 12 Jahre,https://www.whisky.de/shop/Aktuell/Geschenkefinder/Fuer-Profis/Glenmorangie-Nectar-d-Or-12-Jahre.html?&searchorigin=2
40 % vol,"0,7 Liter",{'Sorte:': 'Single Malt Whisky'},Glen Moray Distillery Ltd. Bruceland Road Elgin Morayshire IV30 1YE/GB,"Glen Moray gehörte zu den ersten Brennereien, die ihre Malts regelmäßig in den verschiedensten Weinfässern veredelten. Diese Abfüllung von Glen Moray erhielt eine besondere Nachreifung in würzigen Portweinfässern. Die Gläser ziert der Schriftzug der Brennerei und die sich sanft nach oben verjüngende Form hilft das Aroma zu bündeln.",inkl. 19% MwSt. exkl.,https://www.whisky.de/shop/out/pictures/generated/product/1/200_247_75/image_GMORY0POG_1.jpg,"24,90",sofort lieferbar,Glen Moray Port Cask Finish mit 2 Gläsern,https://www.whisky.de/shop/Aktuell/Geschenkefinder/Fuer-Profis/Glen-Moray-Port-Cask-Finish-mit-2-Glaesern.html?&searchorigin=2
43 % vol,"0,7 Liter",{'Sorte:': 'Single Malt Whisky'},Knockando Distillery Knockando Banffshire AB38 7RT/GB,Dies ist die älteste regelmäßig erhältliche Jahrgangs-Abfüllung von Knockando. Für die Master Reserve werden spezielle Fässer mit kleineren Auflagen verwendet. Die 21 Jahre lange Reifung führt zu einem außergewöhnlich tiefen und weichen Single Malt.,inkl. 19% MwSt. exkl.,https://www.whisky.de/shop/out/pictures/generated/product/1/200_247_75/image_KNOCK2194_1.jpg,"62,90",sofort lieferbar,Knockando Master Reserve 21J-1994,https://www.whisky.de/shop/Aktuell/Geschenkefinder/Fuer-Profis/Knockando-Master-Reserve-21J-1994.html?&searchorigin=2
46 % vol,"0,7 Liter","{'Sorte:': 'Single Malt Whisky', 'Abfüller:': 'Gordon & MacPhail'}",Gordon & MacPhail Boroughbriggs Road Elgin Moray IV30 1JY/GB,"In den 1960ern startete der unabhängige Abfüller Gordon & MacPhail die Connoisseurs Choice Serie mit vielen Whiskys, die sonst nicht erhältlich gewesen wären. Noch heute bringt er in dieser Reihe vor allem alte Jahrgangs-Whiskys auf den Markt. Sie eignen sich sowohl zum selbst Genießen, als auch zum Verschenken zu besonderen Jubiläen.",inkl. 19% MwSt. exkl.,https://www.whisky.de/shop/out/pictures/generated/product/1/200_247_75/image_MACDU00G2_1.jpg,"64,90",sofort lieferbar,Macduff Conn. 15J-2000/2015,https://www.whisky.de/shop/Aktuell/Geschenkefinder/Fuer-Profis/Macduff-Conn-15J-2000-2015.html?&searchorigin=2
50 % vol,"0,7 Liter",{'Sorte:': 'Single Malt Whisky'},Tomatin Distillery Co. Ltd. Tomatin Inverness-shire IV13 7YT/GB,Die diesjährige Sonderedition von Cù Bòcan wird zusammen mit einem Glas geliefert. Der Jahrgangswhisky reifte für 10 Jahre in Sherry- und Bourbonfässern.,inkl. 19% MwSt. exkl.,https://www.whisky.de/shop/out/pictures/generated/product/1/200_247_75/image_TOMATCB06G_1.jpg,"49,90",sofort lieferbar,Tomatin Cù Bòcan mit 1 Glas 11J-2006/2017,https://www.whisky.de/shop/Aktuell/Geschenkefinder/Fuer-Profis/Tomatin-C-B-can-mit-1-Glas-11J-2006-2017.html?&searchorigin=2
40 % vol,"0,7 Liter",{'Sorte:': 'Single Malt Whisky'},Tomintoul Distillery Company Ltd. Ballindalloch Banffshire AB37 9AQ/GB,"Die Brennerei Tomintoul bietet auch unter einem anderen Markennamen rauchige Malts an. Peaty Tang ist die einzige Tomintoul-Abfüllung, die mit rauchigem Malz destilliert wird.",inkl. 19% MwSt. exkl.,https://www.whisky.de/shop/out/pictures/generated/product/1/200_247_75/image_TOMIN00PE_1.jpg,"26,99",sofort lieferbar,Tomintoul Peaty Tang,https://www.whisky.de/shop/Aktuell/Geschenkefinder/Fuer-Profis/Tomintoul-Peaty-Tang.html?&searchorigin=2
40 % vol,"0,7 Liter",{'Sorte:': 'Single Malt Whisky'},Tomintoul Distillery Company Ltd. Ballindalloch Banffshire AB37 9AQ/GB,"Tomintoul besitzt spezielle Wärmetauscher, die den Destillationsprozess besonders energiesparend gestalten. Die 16-jährige Standardabfüllung reifte in ehemaligen Bourbonfässern.",inkl. 19% MwSt. exkl.,https://www.whisky.de/shop/out/pictures/generated/product/1/200_247_75/image_TOMIN1600_1.jpg,"42,90",sofort lieferbar,Tomintoul 16 Jahre,https://www.whisky.de/shop/Aktuell/Geschenkefinder/Fuer-Profis/Tomintoul-16-Jahre.html?&searchorigin=2
"54,2 % vol","0,7 Liter",{'Sorte:': 'Single Malt Whisky'},Ardbeg Distillery Ltd. Port Ellen Islay Argyll PA42 7EA/GB,Uigeadail war der erste hochprozentige Ardbeg nach Wiedereröffnung der Brennerei. Er wird aus 90% Ex-Bourbon- und 10% Sherryfässern kreiert.,inkl. 19% MwSt. exkl.,https://www.whisky.de/shop/out/pictures/generated/product/1/200_247_75/image_ARDBE00UI_1.jpg,"59,90",sofort lieferbar,Ardbeg Uigeadail,https://www.whisky.de/shop/Aktuell/Geschenkefinder/Fuer-Profis/Ardbeg-Uigeadail.html?&searchorigin=2
40 % vol,"0,7 Liter",{'Sorte:': 'Single Malt Whisky'},Cardhu Distillery Aberlour Banffshire AB38 7RY/GB,Endlich gibt es eine ältere Abfüllung aus der Cardhu Brennerei. Für diesen 18-jährigen Single Malt wurden nur die besten Fässer ausgewählt. ,inkl. 19% MwSt. exkl.,https://www.whisky.de/shop/out/pictures/generated/product/1/200_247_75/image_CARDH1800_1.jpg,"69,90",sofort lieferbar,Cardhu 18 Jahre,https://www.whisky.de/shop/Aktuell/Geschenkefinder/Fuer-Profis/Cardhu-18-Jahre.html?&searchorigin=2
40 % vol,"0,7 Liter",{'Sorte:': 'Single Malt Whisky'},Cragganmore Distillery Ballindalloch Banffshire AB37 9AB/GB,"Diese Abfüllung des Cragganmore gehört zur Distillers Edition der Classic Malts of Scotland. Der Single Malt durfte für mindestens 3 Monate in Portweinfässern nachreifen. Die vier Siegel auf jeder Flasche geben Auskunft über die Abfüllung. Das erste Siegel zeigt das Symbol der Brennerei, die berühmte, flache Brennblase und die Eisenbahn, die wichtig für den Transport der Rohstoffe zur Brennerei war. Das zweite Siegel steht für das Gründungsjahr der Brennerei, 1869. Das Dritte für den verwendeten Fasstyp Portwein und das letzte Siegel zeigt die Initialen des verantwortlichen Brennmeisters.",inkl. 19% MwSt. exkl.,https://www.whisky.de/shop/out/pictures/generated/product/1/200_247_75/image_CRAGG0017_1.jpg,"48,90",sofort lieferbar,Cragganmore Distillers Edition 2005/2017,https://www.whisky.de/shop/Aktuell/Geschenkefinder/Fuer-Profis/Cragganmore-Distillers-Edition-2005-2017.html?&searchorigin=2
46 % vol,"0,7 Liter",{'Sorte:': 'Single Malt Whisky'},Craigellachie Distillery Co. Aberlour Banffshire AB38 9ST/GB,Die Brennerei Craigellachie destilliert ihren Whisky noch in traditionellen kupfernen Worm Tubs. Auch bei der Gerste wird viel Wert auf Qualität gelegt. Diese Originalabfüllung lagerte für über 17 Jahre in Eichenfässern.,inkl. 19% MwSt. exkl.,https://www.whisky.de/shop/out/pictures/generated/product/1/200_247_75/image_CRAIG1700_1.jpg,"76,90",geringer Vorrat,Craigellachie 17 Jahre,https://www.whisky.de/shop/Aktuell/Geschenkefinder/Fuer-Profis/Craigellachie-17-Jahre.html?&searchorigin=2
40 % vol,"0,7 Liter",{'Sorte:': 'Single Malt Whisky'},Dufftown Distillery Dufftown Keith Banffshire AB55 4BR/GB,"Seit 1896 wird er in der gleichnamigen Speyside-Stadt Dufftown Whisky gebrannt. Diageo hat vor einigen Jahren seine 3 Brennereien Dufftown, Glen Ord und Glendullan unter der Marke 'The Singleton' zusammengefasst.",inkl. 19% MwSt. exkl.,https://www.whisky.de/shop/out/pictures/generated/product/1/200_247_75/image_DUFFT1801_1.jpg,"49,90",sofort lieferbar,The Singleton of Dufftown 18 Jahre,https://www.whisky.de/shop/Aktuell/Geschenkefinder/Fuer-Profis/The-Singleton-of-Dufftown-18J-2018.html?&searchorigin=2
48 % vol,"0,7 Liter",{'Sorte:': 'Single Malt Whisky'},The Glenallachie Distillery Glenallachie Aberlour Banffshire AB38 9 LR/GB,"Unter der Leitung von Billy Walker, dem ehemaligen Master Distiller der Brennereien Benriach und Glendronach, wurde Glenallachie neues Leben eingehaucht. Die Destille produzierte die letzten Jahre nur für die Blend-Industrie, die letzte und einzige Originalabfüllung gab es 2005. Insgesamt 4 verschiedene Abfüllungen wurden nun für die neue Core Range konzipiert. Ungefärbt, nicht kühlgefiltert und in den verschiedensten Fasstypen gereift.",inkl. 19% MwSt. exkl.,https://www.whisky.de/shop/out/pictures/generated/product/1/200_247_75/image_GALLA2500_1.jpg,"238,00",sofort lieferbar,Glenallachie 25 Jahre,https://www.whisky.de/shop/Aktuell/Geschenkefinder/Fuer-Profis/Glenallachie-25-Jahre.html?&searchorigin=2
40 % vol,"0,7 Liter",{'Sorte:': 'Single Malt Whisky'},Deveron Distillery Co. Macduff Aberdeenshire AB45 3JT/GB,"Der Single Malt von Macduff zeichnet sich durch seinen Geschmack nach grünem Apfel aus. Diese individuelle Geschmacksnote soll durch die besonderen Kondensatoren entstehen. Für die Wash Stills werden vertikale, für die Spirit Stills horizontale Kondensatoren verwendet.",inkl. 19% MwSt. exkl.,https://www.whisky.de/shop/out/pictures/generated/product/1/200_247_75/image_GDEVE1200_1.jpg,"29,90",sofort lieferbar,The Deveron 12 Jahre,https://www.whisky.de/shop/Aktuell/Geschenkefinder/Fuer-Profis/The-Deveron-12-Jahre.html?&searchorigin=2
"59,4 % vol","0,7 Liter",{'Sorte:': 'Single Malt Whisky'},Glenfarclas Distillery Ballindalloch Banffshire AB37 9BD/GB,Ausschließlich in Sherryfässern gereift wurde dieser Glenfarclas in Fassstärke abgefüllt.,inkl. 19% MwSt. exkl.,https://www.whisky.de/shop/out/pictures/generated/product/1/200_247_75/image_GFARC04V2_1.jpg,"55,90",sofort lieferbar,Glenfarclas Vintage Cask Strength 2004/2017,https://www.whisky.de/shop/Aktuell/Geschenkefinder/Fuer-Profis/Glenfarclas-Vintage-Cask-Strength-2004-2017.html?&searchorigin=2
47 % vol,"0,7 Liter",{'Sorte:': 'Single Malt Whisky'},Glenfiddich Distillery Dufftown Banffshire AB55 4DH/GB,Zusammen mit 20 Whiskyexperten kreierte Malt Master Brian Kinsman diesen ungewöhnlichen Malt. Dafür wählte jeder Experte unter unzähligen Fässern seinen Favoriten aus. Anschließend wurden die verschiedenen Einzelfässer miteinander vermählt. ,inkl. 19% MwSt. exkl.,https://www.whisky.de/shop/out/pictures/generated/product/1/200_247_75/image_GFIDD0XX0_1.jpg,"44,90",sofort lieferbar,Glenfiddich Project XX,https://www.whisky.de/shop/Aktuell/Geschenkefinder/Fuer-Profis/Glenfiddich-Project-XX.html?&searchorigin=2
46 % vol,"0,7 Liter","{'Sorte:': 'Single Malt Whisky', 'Abfüller:': 'Signatory'}",Signatory Vintage Scotch Whisky Co. Ltd. Pitlochry PH16 5JP/GB,Dieser Glen Keith wurde vom unabhängigen Abfüller Signatory Vintage herausgebracht. Andrew Symington gründete sein Unternehmen Ende der 80er Jahre und pflegte schon immer einen guten Kontakt zu den Brennereien. Heute kann er ein über 10.000 Fässer starkes Lager sein Eigen nennen. ,inkl. 19% MwSt. exkl.,https://www.whisky.de/shop/out/pictures/generated/product/1/200_247_75/image_GKEIT97SI_1.jpg,"52,90","sofort lieferbar, Nachfolger da",Glen Keith 19J-1997/2017,https://www.whisky.de/shop/Aktuell/Geschenkefinder/Fuer-Profis/Glen-Keith-19J-1997-2017.html?&searchorigin=2
40 % vol,"0,7 Liter",{'Sorte:': 'Single Malt Whisky'},Glenlivet Distillery Ballindalloch Banffshire AB37 9DB/GB,"Die frischen, französischen Limousin-Eichenfässer aus der Dordogne werden auch bei der Reifung von Cognac verwendet. Der Spirituosengigant Pernod Ricard, Besitzer von Glenlivet, hat durch sein Cognacsortiment hervorragende Verbindungen zu den französischen Fassmachern und verwendet für diese Abfüllung ebensolche Fässer.",inkl. 19% MwSt. exkl.,https://www.whisky.de/shop/out/pictures/generated/product/1/200_247_75/image_GLIVE15FR_1.jpg,"39,90",sofort lieferbar,Glenlivet French Oak 15 Jahre,https://www.whisky.de/shop/Aktuell/Geschenkefinder/Fuer-Profis/Glenlivet-French-Oak-15-Jahre.html?&searchorigin=2
43 % vol,"0,7 Liter",{'Sorte:': 'Whiskey'},Mack & Schühle AG Neue Str. 45 73277 Owen/Teck/DE,"Dieser Michter's ist nach dem Produktionsprozess benannt, den fast alle amerikanischen Brennereien bei der Herstellung ihres Whiskeys verwenden. Beim sogenannten Sour Mash wird ein Teil der bereits vergorenen Maische der frischen Maische zurückgeführt, um den Gärungsprozess zu starten. ",inkl. 19% MwSt. exkl.,https://www.whisky.de/shop/out/pictures/generated/product/1/200_247_75/image_MICHT00SO_1.jpg,"52,90",sofort lieferbar,Michter's Sour Mash,https://www.whisky.de/shop/USA/Corn-Andere/Michter-s-Sour-Mash.html?&searchorigin=2
35 % vol,"0,7 Liter",{'Sorte:': 'Destillat (Spirit)'},Diageo Germany GmbH Reeperbahn 1 20359 Hamburg/DE,"George Dickel Tabasco Barrel Finish: zwei Kultmarken, die sich in einer Flasche vereinen. Der George Dickel erhielt ein 30-tägiges Finish in Fässern, in denen zuvor für 3 Jahre Chili-Maische gereift wurde. So erhält er seinen würzig-pfeffrigen Geschmack. Pur, auf Eis oder mischen Sie doch mal eine Bloody Mary!",inkl. 19% MwSt. exkl.,https://www.whisky.de/shop/out/pictures/generated/product/1/200_247_75/image_DICKE0TA0_1.jpg,"46,90",sofort lieferbar,George Dickel Tabasco Barrel Finish,https://www.whisky.de/shop/USA/Corn-Andere/George-Dickel-Tabasco-Barrel-Finish.html?&searchorigin=2
40 % vol,"0,7 Liter",{'Sorte:': 'Destillat (Spirit)'},,"Der Gold Bar aus Indiana und Kentucky wird zuerst klassisch aus Roggen, Mais und Gerste destilliert. Anschließend folgt eine Finish in einem vergoldeten Fass. Passend zum außergewöhnlichen Inhalt wurde auch eine Flasche im goldfarbenen Barren-Design gewählt. ",inkl. 19% MwSt. exkl.,https://www.whisky.de/shop/out/pictures/generated/product/1/200_247_75/image_GOLDB0000_1.jpg,"52,90",sofort lieferbar,Gold Bar,https://www.whisky.de/shop/USA/Corn-Andere/Gold-Bar.html?&searchorigin=2
48 % vol,"0,7 Liter",{'Sorte:': 'Whiskey'},,"Diese Abfüllung wurde am 27.02.1987 aus einem Bourbon Mash gebrannt. Gelagert in gebrauchten Eichenfässern, sollte der Whiskey aus Illinois eigentlich für eine Standardabfüllung verwendet werden. 20 Jahre später findet er als Rarität Einzug in die Hirsch Selection.",inkl. 19% MwSt. exkl.,https://www.whisky.de/shop/out/pictures/generated/product/1/200_247_75/image_HIRSC20AM_1.jpg,"148,50",geringer Vorrat,Hirsch Selection American Whiskey 20J-1987,https://www.whisky.de/shop/USA/Corn-Andere/Hirsch-Selection-American-Whiskey-20J-1987.html?&searchorigin=2
46 % vol,"0,35 Liter",{'Sorte:': 'Whiskey'},Davide Campari-Milano S.p.A. Via Sacchetti 20 20099 Sesto San Giovanni (MI)/IT,"Hudson bezieht einen Großteil seiner Rohstoffe aus der Region. Jeder Whiskey wird in kleinen Batches und mit viel Handarbeit hergestellt. Auf der Rückseite sind Flaschennummer, Abfülljahr und das Batch vermerkt.",inkl. 19% MwSt. exkl.,https://www.whisky.de/shop/out/pictures/generated/product/1/200_247_75/image_HUDSOBABO_1.jpg,"37,90",sofort lieferbar,Hudson Baby Bourbon,https://www.whisky.de/shop/USA/Corn-Andere/Hudson-Baby-Bourbon.html?&searchorigin=2
50 % vol,"0,7 Liter",{'Sorte:': 'Bourbon'},Beam Suntory UK Ltd. Springburn Bond Carlisle Street Glasgow G21 1EQ/GB,Master Distiller Fred Noe verwirklichte mit Masterpiece seine höchsten Ansprüche an einen Whiskey. Nach einer zehnjährigen Reifung in Eichenfässern erhielt der Jim Beam ein Finish in Pedro Ximénez Fässern.,inkl. 19% MwSt. exkl.,https://www.whisky.de/shop/out/pictures/generated/product/1/200_247_75/image_JIMBEAMAST_1.jpg,"398,00","geringer Vorrat, nur eine Flasche pro Kunde",Jim Beam Distiller's Masterpiece,https://www.whisky.de/shop/USA/Corn-Andere/Jim-Beam-Distiller-s-Masterpiece.html?&searchorigin=2
45 % vol,"0,7 Liter",{'Sorte:': 'Whiskey'},Beam Suntory UK Ltd. Springburn Bond Carlisle Street Glasgow G21 1EQ/GB,Flavored Whiskeys werden vor allem in der USA immer stärker nachgefragt. Für Smoked Maple wurden dem Bourbon von Knob Creek noch rauchige Ahornaromen beigefügt.,inkl. 19% MwSt. exkl.,https://www.whisky.de/shop/out/pictures/generated/product/1/200_247_75/image_KNOBC0SM0_1.jpg,"49,90",sofort lieferbar,Knob Creek Smoked Maple,https://www.whisky.de/shop/USA/Corn-Andere/Knob-Creek-Smoked-Maple.html?&searchorigin=2
47 % vol,"0,5 Liter",{'Sorte:': 'Whiskey'},Kammer-Kirsch GmbH Hardtstraße 35-37 76185 Karlsruhe/DE,"Die Maische für den Four Grain wurde aus Hafer, gemälzter Gerste, Roggen und Weizen hergestellt. Nach der Reifung in stark ausgebrannten Fässern wurde der Whiskey als Einzelfass abgefüllt.",inkl. 19% MwSt. exkl.,https://www.whisky.de/shop/out/pictures/generated/product/1/200_247_75/image_KOVAL00FG_1.jpg,"36,90",geringer Vorrat,Koval Four Grain,https://www.whisky.de/shop/USA/Corn-Andere/Koval-Four-Grain.html?&searchorigin=2
40 % vol,"0,5 Liter",{'Sorte:': 'Whiskey'},Kammer-Kirsch GmbH Hardtstraße 35-37 76185 Karlsruhe/DE,"Hirse ist in Asien und Afrika ein begehrtes Getreide, in Nepal werden damit viele Spirituosen hergestellt. Der amerikanische Millet ist einer der ersten Whiskys, der ausschließlich aus dem Getreide hergestellt wurde.",inkl. 19% MwSt. exkl.,https://www.whisky.de/shop/out/pictures/generated/product/1/200_247_75/image_KOVAL00MI_1.jpg,"36,90",geringer Vorrat,Koval Millet,https://www.whisky.de/shop/USA/Corn-Andere/Koval-Millet.html?&searchorigin=2
50 % vol,"0,7 Liter",{'Sorte:': 'Straight Corn'},Borco-Marken-Import GmbH & Co. KG Winsbergring 12-22 22525 Hamburg/DE,Seit 1945 produziert Heaven Hill die Marke Mellow Corn. Für die Maische wird über 80% Maiszucker verwendet. Nach der Destillation reift der Whiskey für mindestens vier Jahre in gebrauchten Weißeichenfässern.,inkl. 19% MwSt. exkl.,https://www.whisky.de/shop/out/pictures/generated/product/1/200_247_75/image_MELLOCORN_1.jpg,"22,90",sofort lieferbar,Mellow Corn 100 Proof,https://www.whisky.de/shop/USA/Corn-Andere/Mellow-Corn-100-Proof.html?&searchorigin=2
"57,3 % vol","0,7 Liter",{'Sorte:': 'Kentucky Straight Rye'},Sierra Madre Trend Food GmbH Rohrstr. 15 58093 Hagen/DE,Der Rye von 1776 ist nun auch als Barrel Proof erhältlich. Der Whiskey kam hier gänzlich unverdünnt in die Flasche. ,inkl. 19% MwSt. exkl.,https://www.whisky.de/shop/out/pictures/generated/product/1/200_247_75/image_1776RYEB2_1.jpg,"32,90",sofort lieferbar,1776 Rye Barrel Proof,https://www.whisky.de/shop/USA/Rye-Corn-Andere/1776-Rye-Barrel-Proof.html?&searchorigin=2
46 % vol,"0,7 Liter",{'Sorte:': 'Kentucky Straight Rye'},Sierra Madre Trend Food GmbH Rohrstr. 15 58093 Hagen/DE,"Die jetzigen Besitzer der Marke 1776 haben es sich zur Aufgabe gemacht, den legendären Whiskey wieder neu auf den Markt zu positionieren. Historische Recherchen, Dokumente und erhaltene Flaschen aus der früheren Zeit halfen dabei, dem Originalgeschmack von James E. Peppers Whiskey nahe zu kommen.",inkl. 19% MwSt. exkl.,https://www.whisky.de/shop/out/pictures/generated/product/1/200_247_75/image_1776RYE46_1.jpg,"32,90",sofort lieferbar,1776 Rye 46%,https://www.whisky.de/shop/USA/Rye-Corn-Andere/1776-Rye-46.html?&searchorigin=2
45 % vol,"0,7 Liter",{'Sorte:': 'Straight Rye'},Bulleit Distilling Co. Lakeside Drive London NW10 7HQ/GB,Dieser Rye von Bulleit hat einen außergewöhnlich hohen Roggenanteil von 95% und wurde mindestens vier Jahre in amerikanischen Eichenfässern gereift. ,inkl. 19% MwSt. exkl.,https://www.whisky.de/shop/out/pictures/generated/product/1/200_247_75/image_BULLE00RY_1.jpg,"22,90",sofort lieferbar,Bulleit 95 Rye,https://www.whisky.de/shop/USA/Rye-Corn-Andere/Bulleit-95-Rye.html?&searchorigin=2
